ROI	Subj1	Subj2	GroupStr	VideoType	Y	Yz
Frontoparietal	BSCMR069	BSCMR082	B_B	horror	0.21530972753566763	0.21873258025833642
Frontoparietal	BSCMR069	BSCMR082	B_B	neutral	0.07681295580117353	0.07696456425235429
Frontoparietal	BSCMR069	BSCMR083	B_B	erotic	0.13077946916947353	0.13153280057644046
Frontoparietal	BSCMR069	BSCMR083	B_B	horror	-0.014862009738031135	-0.014863104120005518
Frontoparietal	BSCMR069	BSCMR083	B_B	neutral	0.062404644737609476	0.062485842844866225
Frontoparietal	BSCMR069	BSCMR085	B_B	erotic	0.2683478951365289	0.2750826641045707
Frontoparietal	BSCMR069	BSCMR085	B_B	horror	0.028908127887060334	0.028916184573868117
Frontoparietal	BSCMR069	BSCMR085	B_B	neutral	-0.13381033255120453	-0.13461765747065266
Frontoparietal	BSCMR069	BSCMR086	B_B	erotic	0.12271346915120995	0.12333505922093883
Frontoparietal	BSCMR069	BSCMR086	B_B	horror	0.12225840263010536	0.12287306142882538
Frontoparietal	BSCMR069	BSCMR086	B_B	neutral	0.08400307650902208	0.08420150703466579
Frontoparietal	BSCMR069	BSCMR122	B_B	erotic	0.14456389812209247	0.1455837844292748
Frontoparietal	BSCMR069	BSCMR122	B_B	horror	0.07147731256944524	0.07159941308725654
Frontoparietal	BSCMR069	BSCMR122	B_B	neutral	-0.10858618669386756	-0.10901601009380274
Frontoparietal	BSCMR069	BSCMR125	B_B	erotic	-0.006647652703061179	-0.0066477506284326245
Frontoparietal	BSCMR069	BSCMR125	B_B	horror	0.32065263508573677	0.3323743670426719
Frontoparietal	BSCMR069	BSCMR125	B_B	neutral	-0.33331271489604997	-0.3465503947173708
Frontoparietal	BSCMR069	BSCMR126	B_B	erotic	0.3452870707998295	0.3600829206333775
Frontoparietal	BSCMR069	BSCMR126	B_B	horror	0.14648222573851521	0.1475436159760388
Frontoparietal	BSCMR069	BSCMR126	B_B	neutral	-0.05929464255707725	-0.05936427996518681
Frontoparietal	BSCMR069	BSCMR127	B_B	erotic	0.3829845151340943	0.40355250720363767
Frontoparietal	BSCMR069	BSCMR127	B_B	horror	0.47274720993028546	0.5136023374264769
Frontoparietal	BSCMR069	BSCMR127	B_B	neutral	-0.1314298177655264	-0.13219452316826846
Frontoparietal	BSCMR069	BSCMR128	B_B	erotic	-0.14036441219587129	-0.14129729289709078
Frontoparietal	BSCMR069	BSCMR128	B_B	horror	0.26167747185318013	0.26790834112168826
Frontoparietal	BSCMR069	BSCMR128	B_B	neutral	-0.2926392122838338	-0.3014502323341141
Frontoparietal	BSCMR069	BSCMR129	B_B	erotic	0.26466379797612377	0.27111689056909904
Frontoparietal	BSCMR069	BSCMR129	B_B	horror	0.35479002120172276	0.37091297153087355
Frontoparietal	BSCMR069	BSCMR129	B_B	neutral	-0.11354504263053594	-0.1140368112813803
Frontoparietal	BSCMR069	BSCMR130	B_B	erotic	-0.08649400691106485	-0.08671067367359356
Frontoparietal	BSCMR069	BSCMR130	B_B	horror	0.05033799049388553	0.05038057261995732
Frontoparietal	BSCMR069	BSCMR130	B_B	neutral	0.05839741228066422	0.058463931852622227
Frontoparietal	BSCMR069	BSCMR131	B_B	erotic	-0.00028348060402610357	-0.00028348061161972277
Frontoparietal	BSCMR069	BSCMR131	B_B	horror	0.14578284042584952	0.1468289695595606
Frontoparietal	BSCMR069	BSCMR131	B_B	neutral	-0.17249462682074368	-0.1742366585714692
Frontoparietal	BSCMR069	BSCMR132	B_B	erotic	0.05434258390726057	0.05439617221658246
Frontoparietal	BSCMR069	BSCMR132	B_B	horror	0.31753780758604305	0.328906423334764
Frontoparietal	BSCMR069	BSCMR132	B_B	neutral	-0.1845571135570137	-0.18669642764257469
Frontoparietal	BSCMR069	BSCMR135	B_B	erotic	0.3863300702061026	0.4074790436562018
Frontoparietal	BSCMR069	BSCMR135	B_B	horror	-0.08888859039517658	-0.08912381483220307
Frontoparietal	BSCMR069	BSCMR135	B_B	neutral	-0.07547755231197348	-0.07562137259974942
Frontoparietal	BSCMR069	BSCMR136	B_B	erotic	-0.07946961744546455	-0.07963754891393471
Frontoparietal	BSCMR069	BSCMR136	B_B	horror	-0.018850335657331414	-0.018852568862449584
Frontoparietal	BSCMR069	BSCMR136	B_B	neutral	-0.1238946429070044	-0.12453446881663095
Frontoparietal	BSCMR069	BSCMR137	B_B	erotic	0.2898803304442796	0.2984356107262341
Frontoparietal	BSCMR069	BSCMR137	B_B	horror	0.20297748557271808	0.20583603660297328
Frontoparietal	BSCMR069	BSCMR137	B_B	neutral	-0.019571149154585566	-0.019573648507305808
Frontoparietal	BSCMR069	BSCMR138	B_B	erotic	0.2529581883819486	0.2585707144248156
Frontoparietal	BSCMR069	BSCMR138	B_B	horror	0.12886630416853864	0.12958683771846102
Frontoparietal	BSCMR069	BSCMR138	B_B	neutral	0.30849354586742905	0.31887965245255634
Frontoparietal	BSCMR069	BSCMR139	B_B	erotic	0.1687446632738563	0.17037425116927163
Frontoparietal	BSCMR069	BSCMR139	B_B	horror	0.2850278314753006	0.2931460195171457
Frontoparietal	BSCMR069	BSCMR139	B_B	neutral	0.18376661892586696	0.18587818166531545
Frontoparietal	BSCMR069	BSCMR140	B_B	erotic	-0.13316878059644713	-0.13396446597094439
Frontoparietal	BSCMR069	BSCMR140	B_B	horror	-0.03645851356890773	-0.03647468029854918
Frontoparietal	BSCMR069	BSCMR140	B_B	neutral	0.004303232516540589	0.004303259078983223
Frontoparietal	BSCMR069	BSCMR141	B_B	erotic	0.11477403665743643	0.11528203371069404
Frontoparietal	BSCMR069	BSCMR141	B_B	horror	0.0339616075518429	0.03397467359694886
Frontoparietal	BSCMR069	BSCMR141	B_B	neutral	0.16068999551068783	0.16209489996079302
Frontoparietal	BSCMR069	BSCMR143	B_B	erotic	0.33229771100983957	0.3454089669305205
Frontoparietal	BSCMR069	BSCMR143	B_B	horror	-0.1535033938426316	-0.1547264137610231
Frontoparietal	BSCMR069	BSCMR143	B_B	neutral	-0.12061442080092814	-0.12120447285588876
Frontoparietal	BSCMR069	BSCMR144	B_B	erotic	0.3790006276297368	0.3988921308350496
Frontoparietal	BSCMR069	BSCMR144	B_B	horror	-0.36185965818210875	-0.3790241048810342
Frontoparietal	BSCMR069	BSCMR144	B_B	neutral	0.02956269156795485	0.029571308218427822
Frontoparietal	BSCMR069	BSCMR145	B_B	erotic	0.11257525827184216	0.11305446996797472
Frontoparietal	BSCMR069	BSCMR145	B_B	horror	0.02036976599886649	0.020372584024921855
Frontoparietal	BSCMR069	BSCMR145	B_B	neutral	-0.18902148906296024	-0.19132220649090226
Frontoparietal	BSCMR069	BSCMR146	B_B	erotic	0.0996827227817271	0.1000148759519896
Frontoparietal	BSCMR069	BSCMR146	B_B	horror	-0.15458141317071444	-0.15583063534905006
Frontoparietal	BSCMR069	BSCMR146	B_B	neutral	-0.12031891941367272	-0.12090461993518777
Frontoparietal	BSCMR069	BSCMR148	B_B	erotic	-0.2125504037072771	-0.2158409140358692
Frontoparietal	BSCMR069	BSCMR148	B_B	horror	-0.11620209459406504	-0.11672939609267102
Frontoparietal	BSCMR069	BSCMR148	B_B	neutral	0.17685306003402174	0.17873226502805456
Frontoparietal	BSCMR070	BSCMR074	A_A	erotic	0.23368654269870945	0.2380854278563625
Frontoparietal	BSCMR070	BSCMR074	A_A	horror	-0.19922029642959163	-0.20192049456589334
Frontoparietal	BSCMR070	BSCMR074	A_A	neutral	0.2224978259609665	0.2262825013756227
Frontoparietal	BSCMR070	BSCMR078	A_A	erotic	0.03438787299427199	0.03440143746888982
Frontoparietal	BSCMR070	BSCMR078	A_A	horror	-0.09183610853285408	-0.0920956008779441
Frontoparietal	BSCMR070	BSCMR078	A_A	neutral	0.241708768752134	0.24658811367421393
Frontoparietal	BSCMR070	BSCMR081	A_A	erotic	-0.0799571246602993	-0.08012817367716601
Frontoparietal	BSCMR070	BSCMR081	A_A	horror	0.11702953997196065	0.1175682492944996
Frontoparietal	BSCMR070	BSCMR081	A_A	neutral	-0.05719804843707424	-0.05726054786521098
Frontoparietal	BSCMR070	BSCMR088	A_A	erotic	0.2852318248795508	0.2933680650025573
Frontoparietal	BSCMR070	BSCMR088	A_A	horror	-0.06465566291538562	-0.06474598410441398
Frontoparietal	BSCMR070	BSCMR088	A_A	neutral	-0.03598814301384441	-0.03600369173676446
Frontoparietal	BSCMR070	BSCMR089	A_A	erotic	-0.034037298469697295	-0.0340504521119844
Frontoparietal	BSCMR070	BSCMR089	A_A	horror	0.06614654274882836	0.06624326856113219
Frontoparietal	BSCMR070	BSCMR089	A_A	neutral	0.19158177599500026	0.19397869920915142
Frontoparietal	BSCMR070	BSCMR090	A_A	erotic	-0.14361301786376826	-0.1446127438483612
Frontoparietal	BSCMR070	BSCMR090	A_A	horror	0.24497312612613167	0.25005794003725085
Frontoparietal	BSCMR070	BSCMR090	A_A	neutral	0.0928314288670476	0.09309947989334813
Frontoparietal	BSCMR070	BSCMR091	A_A	erotic	-0.14101763933543968	-0.1419637111210923
Frontoparietal	BSCMR070	BSCMR091	A_A	horror	0.17122626629301665	0.17292969536481742
Frontoparietal	BSCMR070	BSCMR091	A_A	neutral	-0.19958055886880505	-0.20229567435739731
Frontoparietal	BSCMR070	BSCMR092	A_A	erotic	0.2029574468881316	0.20581513694021902
Frontoparietal	BSCMR070	BSCMR092	A_A	horror	0.37366202597600545	0.39267267216241797
Frontoparietal	BSCMR070	BSCMR092	A_A	neutral	0.0683113516807401	0.0684179071398816
Frontoparietal	BSCMR070	BSCMR093	A_A	erotic	0.25005478541567555	0.25547125051353836
Frontoparietal	BSCMR070	BSCMR093	A_A	horror	-0.0021665163131110434	-0.0021665197028469113
Frontoparietal	BSCMR070	BSCMR093	A_A	neutral	-0.2064178669226297	-0.20942688265255233
Frontoparietal	BSCMR070	BSCMR094	A_A	erotic	0.16479899954833568	0.16631570177567878
Frontoparietal	BSCMR070	BSCMR094	A_A	horror	-0.14626066392212853	-0.14731720335891935
Frontoparietal	BSCMR070	BSCMR094	A_A	neutral	-0.1758515363437113	-0.17769859393159138
Frontoparietal	BSCMR070	BSCMR095	A_A	erotic	0.09171910902579439	0.09197760749722243
Frontoparietal	BSCMR070	BSCMR095	A_A	horror	0.10365162861461022	0.10402523924482417
Frontoparietal	BSCMR070	BSCMR095	A_A	neutral	0.31936794116700884	0.3309431018581914
Frontoparietal	BSCMR070	BSCMR096	A_A	erotic	0.12282936208528253	0.12345272572118743
Frontoparietal	BSCMR070	BSCMR096	A_A	horror	-0.06027847873712948	-0.060351645497802815
Frontoparietal	BSCMR070	BSCMR096	A_A	neutral	0.05491397748725216	0.05496927609706548
Frontoparietal	BSCMR070	BSCMR097	A_A	erotic	-0.019871995869053215	-0.019874612281024235
Frontoparietal	BSCMR070	BSCMR097	A_A	horror	-0.028788226056192894	-0.02879618287536516
Frontoparietal	BSCMR070	BSCMR097	A_A	neutral	-0.10484872036967224	-0.10523548421274684
Frontoparietal	BSCMR070	BSCMR098	A_A	erotic	-0.1647653273091937	-0.16628108970951477
Frontoparietal	BSCMR070	BSCMR098	A_A	horror	0.05412038436238217	0.054173317242291415
Frontoparietal	BSCMR070	BSCMR098	A_A	neutral	-0.372109961903711	-0.39086994983524603
Frontoparietal	BSCMR070	BSCMR099	A_A	erotic	-0.2564945474595608	-0.2623524590109507
Frontoparietal	BSCMR070	BSCMR099	A_A	horror	0.2580944655592238	0.2640658016562634
Frontoparietal	BSCMR070	BSCMR099	A_A	neutral	0.026485657562518323	0.0264918533122884
Frontoparietal	BSCMR070	BSCMR100	A_A	erotic	0.29659547812011294	0.3057825483107799
Frontoparietal	BSCMR070	BSCMR100	A_A	horror	0.17162566119111422	0.17334118258686335
Frontoparietal	BSCMR070	BSCMR100	A_A	neutral	-0.01852794136973585	-0.018530061925576553
Frontoparietal	BSCMR070	BSCMR101	A_A	erotic	0.2224220349976927	0.22620276435298353
Frontoparietal	BSCMR070	BSCMR101	A_A	horror	-0.11521044100946255	-0.11572428606811815
Frontoparietal	BSCMR070	BSCMR101	A_A	neutral	-0.31945501942329657	-0.331040073521887
Frontoparietal	BSCMR070	BSCMR102	A_A	erotic	0.09238065149017452	0.09264480325683722
Frontoparietal	BSCMR070	BSCMR102	A_A	horror	0.136809920580989	0.1376731912112624
Frontoparietal	BSCMR070	BSCMR102	A_A	neutral	0.3749583957186785	0.3941802688063576
Frontoparietal	BSCMR070	BSCMR104	A_A	erotic	0.48019870433561346	0.5232425013035478
Frontoparietal	BSCMR070	BSCMR104	A_A	horror	0.020298529872821224	0.020301318432122104
Frontoparietal	BSCMR070	BSCMR104	A_A	neutral	0.10375988533557612	0.10413467291230429
Frontoparietal	BSCMR070	BSCMR105	A_A	erotic	0.04441598573341791	0.04444522800735281
Frontoparietal	BSCMR070	BSCMR105	A_A	horror	0.2140376821910433	0.21739908063636149
Frontoparietal	BSCMR070	BSCMR105	A_A	neutral	0.012680631330570584	0.01268131107127509
Frontoparietal	BSCMR070	BSCMR107	A_A	erotic	0.16042423756282384	0.16182210986782633
Frontoparietal	BSCMR070	BSCMR107	A_A	horror	-0.06446982187187744	-0.06455936516774327
Frontoparietal	BSCMR070	BSCMR107	A_A	neutral	-0.10033128790302216	-0.10066999318742711
Frontoparietal	BSCMR070	BSCMR109	A_A	erotic	-0.050809772220244645	-0.05085356413384037
Frontoparietal	BSCMR070	BSCMR109	A_A	horror	0.16402258178090737	0.16551771361919607
Frontoparietal	BSCMR070	BSCMR109	A_A	neutral	-0.0005822915650638045	-0.0005822916308750835
Frontoparietal	BSCMR070	BSCMR110	A_A	erotic	-0.07558538306839002	-0.07572982206073157
Frontoparietal	BSCMR070	BSCMR110	A_A	horror	-0.10595417342191046	-0.10635335634527926
Frontoparietal	BSCMR070	BSCMR110	A_A	neutral	-0.02349827686882121	-0.023502603309071356
Frontoparietal	BSCMR070	BSCMR111	A_A	erotic	0.010169928923300597	0.010170279561679901
Frontoparietal	BSCMR070	BSCMR111	A_A	horror	-0.23330029005723818	-0.23767690275705894
Frontoparietal	BSCMR070	BSCMR111	A_A	neutral	0.11091382847724382	0.11137203142084051
Frontoparietal	BSCMR072	BSCMR077	B_B	erotic	0.325519330738843	0.33780829673997886
Frontoparietal	BSCMR072	BSCMR077	B_B	horror	0.1282265350130569	0.12893631925380206
Frontoparietal	BSCMR072	BSCMR077	B_B	neutral	0.013644258331550986	0.013645105124162199
Frontoparietal	BSCMR072	BSCMR082	B_B	erotic	0.3669333582774308	0.38487469470231456
Frontoparietal	BSCMR072	BSCMR082	B_B	horror	-0.0058196446769480225	-0.00581971037870424
Frontoparietal	BSCMR072	BSCMR082	B_B	neutral	-0.12984178410864905	-0.13057891768969637
Frontoparietal	BSCMR072	BSCMR083	B_B	erotic	0.030590758910132264	0.0306003064930774
Frontoparietal	BSCMR072	BSCMR083	B_B	horror	-0.03227344522849832	-0.03228465731037856
Frontoparietal	BSCMR072	BSCMR083	B_B	neutral	0.041306924417757136	0.041330441977284235
Frontoparietal	BSCMR072	BSCMR085	B_B	erotic	0.03443426844716249	0.03444788792478559
Frontoparietal	BSCMR072	BSCMR085	B_B	horror	0.29545359540168914	0.3045309907568954
Frontoparietal	BSCMR072	BSCMR085	B_B	neutral	0.32501539168355525	0.3372447332997037
Frontoparietal	BSCMR072	BSCMR086	B_B	erotic	0.020228618549097164	0.020231378390118224
Frontoparietal	BSCMR072	BSCMR086	B_B	horror	-0.3275603933642868	-0.34009297147840456
Frontoparietal	BSCMR072	BSCMR086	B_B	neutral	0.2019589198327245	0.20477393148403525
Frontoparietal	BSCMR072	BSCMR122	B_B	erotic	0.08357678032019672	0.08377219675812791
Frontoparietal	BSCMR072	BSCMR122	B_B	horror	0.2529451880741074	0.25855682543619596
Frontoparietal	BSCMR072	BSCMR122	B_B	neutral	-0.4464040200335024	-0.4802003131577442
Frontoparietal	BSCMR072	BSCMR125	B_B	erotic	0.13222797008399037	0.1330067918341156
Frontoparietal	BSCMR072	BSCMR125	B_B	horror	0.23150795701446272	0.23578223490381037
Frontoparietal	BSCMR072	BSCMR125	B_B	neutral	0.2691140757909184	0.2759084823879737
Frontoparietal	BSCMR072	BSCMR126	B_B	erotic	0.12668481836271392	0.12736914358287493
Frontoparietal	BSCMR072	BSCMR126	B_B	horror	-0.05956012270683834	-0.05963070101278489
Frontoparietal	BSCMR072	BSCMR126	B_B	neutral	0.1607486354878288	0.16215509481302476
Frontoparietal	BSCMR072	BSCMR127	B_B	erotic	-0.1225727474647225	-0.12319218856929456
Frontoparietal	BSCMR072	BSCMR127	B_B	horror	-0.10078518228891756	-0.10112852422844086
Frontoparietal	BSCMR072	BSCMR127	B_B	neutral	0.2838602327724359	0.2918756359042128
Frontoparietal	BSCMR072	BSCMR128	B_B	erotic	0.041142485133043916	0.04116572275578689
Frontoparietal	BSCMR072	BSCMR128	B_B	horror	0.13134662158166605	0.1321098655514066
Frontoparietal	BSCMR072	BSCMR128	B_B	neutral	-0.23116699377429878	-0.23542199255993534
Frontoparietal	BSCMR072	BSCMR129	B_B	erotic	-0.21912263869629145	-0.22273431033845553
Frontoparietal	BSCMR072	BSCMR129	B_B	horror	-0.03923405587976171	-0.03925420563285303
Frontoparietal	BSCMR072	BSCMR129	B_B	neutral	0.27297405283959714	0.2800745240182976
Frontoparietal	BSCMR072	BSCMR130	B_B	erotic	-0.17242776793960632	-0.17416775015665117
Frontoparietal	BSCMR072	BSCMR130	B_B	horror	0.23244671494790733	0.23677438392243846
Frontoparietal	BSCMR072	BSCMR130	B_B	neutral	-0.08301346793033572	-0.08320494874203521
Frontoparietal	BSCMR072	BSCMR131	B_B	erotic	0.28571492430185985	0.2938940278021117
Frontoparietal	BSCMR072	BSCMR131	B_B	horror	0.024837925223372703	0.024843034806720975
Frontoparietal	BSCMR072	BSCMR131	B_B	neutral	0.10476012432152954	0.10514590422087343
Frontoparietal	BSCMR072	BSCMR132	B_B	erotic	0.2763443282869111	0.28371979477839837
Frontoparietal	BSCMR072	BSCMR132	B_B	horror	0.3788109683331286	0.39867067758146796
Frontoparietal	BSCMR072	BSCMR132	B_B	neutral	-0.10132481036212382	-0.10167371991499002
Frontoparietal	BSCMR072	BSCMR135	B_B	erotic	-0.04040416832659767	-0.04042617644627872
Frontoparietal	BSCMR072	BSCMR135	B_B	horror	-0.04778047129804901	-0.047816881701067744
Frontoparietal	BSCMR072	BSCMR135	B_B	neutral	0.13549889966188092	0.13633740729284194
Frontoparietal	BSCMR072	BSCMR136	B_B	erotic	0.3175928786619001	0.32896767111088326
Frontoparietal	BSCMR072	BSCMR136	B_B	horror	-0.08631173935277299	-0.08652703516951678
Frontoparietal	BSCMR072	BSCMR136	B_B	neutral	-0.15493525632030283	-0.15619316104474554
Frontoparietal	BSCMR072	BSCMR137	B_B	erotic	0.16080376376069636	0.16221168590835988
Frontoparietal	BSCMR072	BSCMR137	B_B	horror	0.19770907734702747	0.20034731018348095
Frontoparietal	BSCMR072	BSCMR137	B_B	neutral	-0.11762590351417618	-0.11817293686027698
Frontoparietal	BSCMR072	BSCMR138	B_B	erotic	-0.05664703970603416	-0.056707747950974774
Frontoparietal	BSCMR072	BSCMR138	B_B	horror	0.01376085618715787	0.013761724876434789
Frontoparietal	BSCMR072	BSCMR138	B_B	neutral	-0.10184091109179176	-0.10219520186946773
Frontoparietal	BSCMR072	BSCMR139	B_B	erotic	-0.36795592792593956	-0.3860568776125974
Frontoparietal	BSCMR072	BSCMR139	B_B	horror	-0.2108823047797138	-0.21409453526919003
Frontoparietal	BSCMR072	BSCMR139	B_B	neutral	0.1741067947047259	0.17589874451376095
Frontoparietal	BSCMR072	BSCMR140	B_B	erotic	-0.06814912527546234	-0.06825492197875291
Frontoparietal	BSCMR072	BSCMR140	B_B	horror	-0.2999049387809027	-0.30941514459824815
Frontoparietal	BSCMR072	BSCMR140	B_B	neutral	-0.21421386447942983	-0.2175837290256808
Frontoparietal	BSCMR072	BSCMR141	B_B	erotic	-0.0735084983263922	-0.07364133028791778
Frontoparietal	BSCMR072	BSCMR141	B_B	horror	0.07889095669960511	0.07905523733859418
Frontoparietal	BSCMR072	BSCMR141	B_B	neutral	-0.08772891972757293	-0.08795502933030397
Frontoparietal	BSCMR072	BSCMR143	B_B	erotic	0.2497192165388758	0.2551133319392463
Frontoparietal	BSCMR072	BSCMR143	B_B	horror	0.1447336636862644	0.1457571779533883
Frontoparietal	BSCMR072	BSCMR143	B_B	neutral	0.29487002381849176	0.3038917260956394
Frontoparietal	BSCMR072	BSCMR144	B_B	erotic	-0.029346685089419056	-0.029355114173707897
Frontoparietal	BSCMR072	BSCMR144	B_B	horror	0.12026602223876963	0.12085094608470477
Frontoparietal	BSCMR072	BSCMR144	B_B	neutral	-0.001549551791304726	-0.0015495530315216693
Frontoparietal	BSCMR072	BSCMR145	B_B	erotic	-0.03161379019457874	-0.03162432845634509
Frontoparietal	BSCMR072	BSCMR145	B_B	horror	0.0059062110919585456	0.005906279769498438
Frontoparietal	BSCMR072	BSCMR145	B_B	neutral	0.4528747789120488	0.48831088959488583
Frontoparietal	BSCMR072	BSCMR146	B_B	erotic	-0.16441363291573743	-0.16591960273944192
Frontoparietal	BSCMR072	BSCMR146	B_B	horror	-0.12541601211553294	-0.12607985197472366
Frontoparietal	BSCMR072	BSCMR146	B_B	neutral	-0.025638966148990965	-0.025644586346920517
Frontoparietal	BSCMR072	BSCMR148	B_B	erotic	0.0024399958187887555	0.0024400006610424928
Frontoparietal	BSCMR072	BSCMR148	B_B	horror	-0.08088087227454405	-0.0810579343215247
Frontoparietal	BSCMR072	BSCMR148	B_B	neutral	0.04941878432763887	0.049459073834171335
Frontoparietal	BSCMR074	BSCMR078	A_A	erotic	-0.034175859236664156	-0.034189174248909826
Frontoparietal	BSCMR074	BSCMR078	A_A	horror	0.03268063837150576	0.032692280402859264
Frontoparietal	BSCMR074	BSCMR078	A_A	neutral	0.3544953497790479	0.3705759070169662
Frontoparietal	BSCMR074	BSCMR081	A_A	erotic	-0.12727695755468282	-0.12797098700472892
Frontoparietal	BSCMR074	BSCMR081	A_A	horror	-0.017746874125809962	-0.017748737613086908
Frontoparietal	BSCMR074	BSCMR081	A_A	neutral	-0.17538620296659682	-0.17721845201373956
Frontoparietal	BSCMR074	BSCMR088	A_A	erotic	-0.1310541143375325	-0.13181223503116285
Frontoparietal	BSCMR074	BSCMR088	A_A	horror	0.18167673704252138	0.18371611345756786
Frontoparietal	BSCMR074	BSCMR088	A_A	neutral	0.35908214013928924	0.37583177448085153
Frontoparietal	BSCMR074	BSCMR089	A_A	erotic	-0.08983154749556663	-0.0900743623380757
Frontoparietal	BSCMR074	BSCMR089	A_A	horror	0.20951302172356806	0.2126619562253621
Frontoparietal	BSCMR074	BSCMR089	A_A	neutral	0.04990674406942909	0.04994824006052495
Frontoparietal	BSCMR074	BSCMR090	A_A	erotic	0.34222448114720766	0.3566099303828231
Frontoparietal	BSCMR074	BSCMR090	A_A	horror	-0.12965113884591267	-0.13038500812474146
Frontoparietal	BSCMR074	BSCMR090	A_A	neutral	0.053613492050819715	0.0536649498168863
Frontoparietal	BSCMR074	BSCMR091	A_A	erotic	0.3235981404732072	0.33566090248619557
Frontoparietal	BSCMR074	BSCMR091	A_A	horror	0.24074308351114543	0.24556276324634702
Frontoparietal	BSCMR074	BSCMR091	A_A	neutral	0.11051430332721979	0.11096754827073321
Frontoparietal	BSCMR074	BSCMR092	A_A	erotic	-0.03424990464214775	-0.03426330642772107
